,genre,year,song_id,title,line,word,class,tag_orig
0,성인가요,1968,992916,꽃집 아가씨,1,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,1,그렇,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,2,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,2,없,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,7,밉,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,7,그렇,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,8,없,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,12,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,12,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,14,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,15,귀엽,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,18,약하,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,19,새빨갛,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,20,새하얗,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,21,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,23,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,23,그렇,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,24,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,24,없,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,29,밉,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,29,그렇,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,30,없,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,33,얄밉,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,37,없,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,40,약하,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,41,새빨갛,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,42,새하얗,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,44,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,45,예쁘,Adjective,VA
0,성인가요,1968,992916,꽃집 아가씨,46,예쁘,Adjective,VA
0,성인가요,1968,1185306,낙엽따라 가버린 사랑,3,그립웁,Adjective,VA
0,성인가요,1968,1185306,낙엽따라 가버린 사랑,4,푸르,Adjective,VA
0,성인가요,1968,1185306,낙엽따라 가버린 사랑,5,곱,Adjective,VA
0,성인가요,1968,1185306,낙엽따라 가버린 사랑,5,곱,Adjective,VA
0,성인가요,1968,1185306,낙엽따라 가버린 사랑,9,그립,Adjective,VA
0,성인가요,1968,1185306,낙엽따라 가버린 사랑,18,그립,Adjective,VA
0,성인가요,1968,992925,네잎 크로바,5,푸르,Adjective,VA
0,성인가요,1968,992925,네잎 크로바,11,푸르,Adjective,VA
0,성인가요,1968,991753,능금빛 순정,0,그립거,Adjective,VA
0,성인가요,1968,991753,능금빛 순정,1,빨갛,Adjective,VA
0,성인가요,1968,991753,능금빛 순정,2,수줍,Adjective,VA
0,성인가요,1968,991753,능금빛 순정,2,수줍,Adjective,VA
0,성인가요,1968,991753,능금빛 순정,5,빨갛,Adjective,VA
0,성인가요,1968,991753,능금빛 순정,6,외롭,Adjective,VA
0,성인가요,1968,991753,능금빛 순정,6,외롭,Adjective,VA
0,성인가요,1968,45848,단벌신사,3,변함없,Adjective,VA
0,성인가요,1968,45848,단벌신사,4,없,Adjective,VA
0,성인가요,1968,45848,단벌신사,13,없,Adjective,VA
0,성인가요,1968,45848,단벌신사,13,미덥,Adjective,VA
0,성인가요,1968,45848,단벌신사,14,흔하,Adjective,VA
0,성인가요,1968,1003933,딜라일라,14,깊,Adjective,VA
0,성인가요,1968,1003933,딜라일라,21,없,Adjective,VA
0,성인가요,1968,1003933,딜라일라,27,없,Adjective,VA
0,성인가요,1968,1125436,마포 종점,0,깊,Adjective,VA
0,성인가요,1968,1125436,마포 종점,0,곳없,Adjective,VA
0,성인가요,1968,1125436,마포 종점,1,없,Adjective,VA
0,성인가요,1968,1125436,마포 종점,5,서,Adjective,VA
0,성인가요,1968,1125436,마포 종점,7,깊,Adjective,VA
0,성인가요,1968,1125436,마포 종점,10,궂,Adjective,VA
0,성인가요,1968,1125436,마포 종점,11,서,Adjective,VA
0,성인가요,1968,1749953,무작정 걷고싶어,9,그립,Adjective,VA
0,성인가요,1968,1925268,별빛속의 Love Letter,1,곱,Adjective,VA
0,성인가요,1968,1925268,별빛속의 Love Letter,3,곱,Adjective,VA
0,성인가요,1968,1925268,별빛속의 Love Letter,6,그립,Adjective,VA
0,성인가요,1968,1925268,별빛속의 Love Letter,11,그립,Adjective,VA
0,성인가요,1968,1124975,별아 내가슴에,1,그립,Adjective,VA
0,성인가요,1968,1124975,별아 내가슴에,2,오,Adjective,VA
0,성인가요,1968,1124975,별아 내가슴에,4,길,Adjective,VA
0,성인가요,1968,1124975,별아 내가슴에,8,정,Adjective,VA
0,성인가요,1968,1124975,별아 내가슴에,10,그립,Adjective,VA
0,성인가요,1968,31263280,사랑했는데,0,좋,Adjective,VA
0,성인가요,1968,31263280,사랑했는데,6,좋,Adjective,VA
0,성인가요,1968,31263280,사랑했는데,10,좋,Adjective,VA
0,성인가요,1968,1091690,서울이여 안녕,1,그립,Adjective,VA
0,성인가요,1968,1091690,서울이여 안녕,8,어렵,Adjective,VA
0,성인가요,1968,3670568,아네모네,2,없,Adjective,VA
0,성인가요,1968,3670568,아네모네,5,없,Adjective,VA
0,성인가요,1968,3670568,아네모네,11,없,Adjective,VA
0,"발라드, 성인가요",1968,46264,아카시아 이별,1,그립,Adjective,VA
0,성인가요,1968,3663098,여자의일생,0,없,Adjective,VA
0,성인가요,1968,3663098,여자의일생,0,아프,Adjective,VA
0,성인가요,1968,3663098,여자의일생,2,없,Adjective,VA
0,성인가요,1968,3663098,여자의일생,3,고달프,Adjective,VA
0,성인가요,1968,3663098,여자의일생,6,없,Adjective,VA
0,성인가요,1968,3663098,여자의일생,6,외롭,Adjective,VA
0,성인가요,1968,3663098,여자의일생,6,슬프,Adjective,VA
0,성인가요,1968,3663098,여자의일생,9,비탈지,Adjective,VA
0,"국악, 국악가요",1968,179101,짚세기 신고왔네,0,더,Adjective,VA
0,"국악, 국악가요",1968,179101,짚세기 신고왔네,1,이,Adjective,VA
0,"국악, 국악가요",1968,179101,짚세기 신고왔네,6,어,Adjective,VA
0,"국악, 국악가요",1968,179101,짚세기 신고왔네,10,더,Adjective,VA
0,"국악, 국악가요",1968,179101,짚세기 신고왔네,15,없,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,3,같,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,4,길,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,5,차,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,5,밉,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,8,길,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,9,차,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,9,밉,Adjective,VA
0,성인가요,1968,45845,코스모스 피어있는 길,12,니,Adjective,VA
0,성인가요,1968,833077,황혼의 블루스,1,없,Adjective,VA
0,성인가요,1968,833077,황혼의 블루스,2,아름답,Adjective,VA
0,성인가요,1968,833077,황혼의 블루스,5,길,Adjective,VA
0,성인가요,1968,833077,황혼의 블루스,5,없,Adjective,VA
0,성인가요,1968,833077,황혼의 블루스,6,그립,Adjective,VA
0,성인가요,1969,46263,가을이 오기전에,2,철없,Adjective,VA
0,성인가요,1969,46263,가을이 오기전에,3,빨갛,Adjective,VA
0,성인가요,1969,46263,가을이 오기전에,6,부푸르,Adjective,VA
0,성인가요,1969,46263,가을이 오기전에,7,가엾,Adjective,VA
0,성인가요,1969,46263,가을이 오기전에,7,서럽,Adjective,VA
0,성인가요,1969,1124692,강촌에 살고싶네,2,우,Adjective,VA
0,성인가요,1969,1124692,강촌에 살고싶네,4,뿌,Adjective,VA
0,성인가요,1969,1124692,강촌에 살고싶네,11,구슬프,Adjective,VA
0,성인가요,1969,1124692,강촌에 살고싶네,18,프,Adjective,VA
0,성인가요,1969,46261,그림자,0,외롭,Adjective,VA
0,성인가요,1969,46261,그림자,8,깊,Adjective,VA
0,성인가요,1969,46261,그림자,15,얄밉,Adjective,VA
0,성인가요,1969,4024091,그 사람,9,아프,Adjective,VA
0,성인가요,1969,4024091,그 사람,15,아프,Adjective,VA
0,성인가요,1969,605709,금산아가씨,5,새하얗,Adjective,VA
0,성인가요,1969,605709,금산아가씨,5,하얗,Adjective,VA
0,성인가요,1969,605709,금산아가씨,8,그립,Adjective,VA
0,성인가요,1969,1124641,긴 세월,0,길,Adjective,VA
0,성인가요,1969,1124641,긴 세월,6,길,Adjective,VA
0,"국악, 국악가요",1969,179100,꽃타령,3,붉,Adjective,VA
0,"국악, 국악가요",1969,179100,꽃타령,3,파랗,Adjective,VA
0,"국악, 국악가요",1969,179100,꽃타령,3,노랗,Adjective,VA
0,"국악, 국악가요",1969,179100,꽃타령,3,하얗,Adjective,VA
0,"국악, 국악가요",1969,179100,꽃타령,5,곱,Adjective,VA
0,성인가요,1969,1124854,님 그리워,3,차갑,Adjective,VA
0,성인가요,1969,1124854,님 그리워,8,없,Adjective,VA
0,성인가요,1969,1124854,님 그리워,12,차갑,Adjective,VA
0,성인가요,1969,1124854,님 그리워,12,멀,Adjective,VA
0,성인가요,1969,1124854,님 그리워,17,없,Adjective,VA
0,R&B/Soul,1969,86877,님아,4,둥글,Adjective,VA
0,R&B/Soul,1969,86877,님아,8,푸르,Adjective,VA
0,R&B/Soul,1969,86877,님아,12,젊,Adjective,VA
0,R&B/Soul,1969,86877,님아,14,변함없,Adjective,VA
0,R&B/Soul,1969,86877,님아,23,둥글,Adjective,VA
0,R&B/Soul,1969,86877,님아,31,젊,Adjective,VA
0,R&B/Soul,1969,86877,님아,33,변함없,Adjective,VA
0,성인가요,1969,991749,당신,3,기지,Adjective,VA
0,성인가요,1969,991749,당신,8,올,Adjective,VA
0,성인가요,1969,991749,당신,8,머나멀,Adjective,VA
0,성인가요,1969,991749,당신,13,기지,Adjective,VA
0,성인가요,1969,991749,당신,18,올,Adjective,VA
0,성인가요,1969,991749,당신,18,머나멀,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,6,없,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,7,없,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,8,붉,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,9,뜨겁,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,10,푸르,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,11,희,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,18,없,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,19,없,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,20,붉,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,21,뜨겁,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,22,푸르,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,23,희,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,30,없,Adjective,VA
0,R&B/Soul,1969,47701,떠나야할 그 사람,31,없,Adjective,VA
0,성인가요,1969,1124945,미워도 다시 한번,7,밉,Adjective,VA
0,성인가요,1969,1124945,미워도 다시 한번,9,아프,Adjective,VA
0,성인가요,1969,1124945,미워도 다시 한번,16,밉,Adjective,VA
0,성인가요,1969,2531477,미워하지 마세요,2,수많,Adjective,VA
0,성인가요,1969,2531477,미워하지 마세요,5,이렇,Adjective,VA
0,성인가요,1969,2531477,미워하지 마세요,5,니,Adjective,VA
0,성인가요,1969,2531477,미워하지 마세요,8,괴롭,Adjective,VA
0,성인가요,1969,2531477,미워하지 마세요,11,이렇,Adjective,VA
0,성인가요,1969,2531477,미워하지 마세요,11,니,Adjective,VA
0,성인가요,1969,992929,부모,2,기나길,Adjective,VA
0,성인가요,1969,992929,부모,14,기나길,Adjective,VA
0,성인가요,1969,992929,부모,26,기나길,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,4,외롭,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,4,괴롭,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,5,흐리,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,7,빨갛,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,12,외롭,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,12,괴롭,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,13,흐리,Adjective,VA
0,성인가요,1969,1661558,빨간 선인장,15,빨갛,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,1,뜨겁,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,4,좋,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,5,싫,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,7,답,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,7,답,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,9,뜨겁,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,12,좋,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,13,싫,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,14,뜨겁,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,14,쓰라리,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,15,답,Adjective,VA
0,성인가요,1969,3592993,사나이부르스,15,답,Adjective,VA
0,성인가요,1969,1077285,사람나고 돈났지,2,급하,Adjective,VA
0,성인가요,1969,1077285,사람나고 돈났지,4,좋,Adjective,VA
0,성인가요,1969,1077285,사람나고 돈났지,21,없,Adjective,VA
0,성인가요,1969,1077285,사람나고 돈났지,22,무섭,Adjective,VA
0,성인가요,1969,1077285,사람나고 돈났지,23,무섭웁,Adjective,VA
0,성인가요,1969,1124702,사랑은 눈물의 씨앗,5,멀,Adjective,VA
0,성인가요,1969,1124702,사랑은 눈물의 씨앗,8,괴롭,Adjective,VA
0,성인가요,1969,1124702,사랑은 눈물의 씨앗,15,멀,Adjective,VA
0,성인가요,1969,1124702,사랑은 눈물의 씨앗,18,괴롭,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,1,검,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,3,곱,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,8,슬프,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,9,처,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,20,곱,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,21,무,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,23,거,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,32,곱,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,33,무,Adjective,VA
0,성인가요,1969,1541503,사랑의 역사,35,거,Adjective,VA
0,발라드,1969,528046,사랑하는 마리아,3,서럽,Adjective,VA
0,성인가요,1969,1125993,서울의 찬가,2,그립,Adjective,VA
0,성인가요,1969,1125993,서울의 찬가,5,정,Adjective,VA
0,성인가요,1969,1125993,서울의 찬가,6,아름답,Adjective,VA
0,성인가요,1969,1125993,서울의 찬가,10,변함없,Adjective,VA
0,성인가요,1969,1125993,서울의 찬가,14,아름답,Adjective,VA
0,성인가요,1969,193896,석류의 계절,1,빨갛,Adjective,VA
0,성인가요,1969,193896,석류의 계절,2,차겁,Adjective,VA
0,성인가요,1969,193896,석류의 계절,3,메마르,Adjective,VA
0,성인가요,1969,193896,석류의 계절,4,외롭,Adjective,VA
0,성인가요,1969,193896,석류의 계절,6,빨갛,Adjective,VA
0,성인가요,1969,193896,석류의 계절,8,메마르,Adjective,VA
0,성인가요,1969,193896,석류의 계절,9,외롭,Adjective,VA
0,"국악, 국악가요",1969,179095,성주풀이,1,높,Adjective,VA
0,"국악, 국악가요",1969,179095,성주풀이,1,낮,Adjective,VA
0,"국악, 국악가요",1969,179095,성주풀이,15,조그맣,Adjective,VA
0,성인가요,1969,440806,웨딩 드레스,0,아름답,Adjective,VA
0,성인가요,1969,440806,웨딩 드레스,1,아름답,Adjective,VA
0,성인가요,1969,440806,웨딩 드레스,8,아름답,Adjective,VA
0,성인가요,1969,440806,웨딩 드레스,9,아름답,Adjective,VA
0,성인가요,1969,3622627,잊을 수만 있다면,4,없,Adjective,VA
0,성인가요,1969,3622627,잊을 수만 있다면,11,길없,Adjective,VA
0,성인가요,1969,3622627,잊을 수만 있다면,13,니,Adjective,VA
0,성인가요,1969,992960,주란꽃,1,흐리,Adjective,VA
0,성인가요,1969,992960,주란꽃,3,머나멀,Adjective,VA
0,성인가요,1969,992960,주란꽃,5,외롭,Adjective,VA
0,성인가요,1969,992960,주란꽃,13,어리석,Adjective,VA
0,성인가요,1969,992960,주란꽃,14,덧없,Adjective,VA
0,성인가요,1969,992960,주란꽃,16,외롭,Adjective,VA
0,성인가요,1969,992960,주란꽃,19,없,Adjective,VA
0,성인가요,1969,992960,주란꽃,19,어리,Adjective,VA
0,성인가요,1969,452902,천리길,13,아프,Adjective,VA
0,R&B/Soul,1969,47700,커피 한 잔,12,같,Adjective,VA
0,R&B/Soul,1969,47700,커피 한 잔,20,같,Adjective,VA
0,포크/블루스,1969,2607868,하얀손수건,1,곱,Adjective,VA
0,포크/블루스,1969,2607868,하얀손수건,1,하얗,Adjective,VA
0,포크/블루스,1969,2607868,하얀손수건,3,하얗,Adjective,VA
0,포크/블루스,1969,2607868,하얀손수건,7,곱,Adjective,VA
0,포크/블루스,1969,2607868,하얀손수건,7,하얗,Adjective,VA
0,포크/블루스,1969,2607868,하얀손수건,9,하얗,Adjective,VA
0,성인가요,1970,3773396,가는 정 오는 정,0,아롱,Adjective,VA
0,성인가요,1970,3773396,가는 정 오는 정,1,서글프,Adjective,VA
0,성인가요,1970,3773396,가는 정 오는 정,5,없,Adjective,VA
0,성인가요,1970,3773396,가는 정 오는 정,7,깊,Adjective,VA
0,성인가요,1970,1621391,그정 못잊어,0,푸르,Adjective,VA
0,성인가요,1970,1621391,그정 못잊어,3,그립,Adjective,VA
0,성인가요,1970,1621391,그정 못잊어,8,오,Adjective,VA
0,성인가요,1970,3621631,난이야,3,때늦,Adjective,VA
0,성인가요,1970,3621631,난이야,7,없,Adjective,VA
0,성인가요,1970,3621631,난이야,13,쓰라리,Adjective,VA
0,성인가요,1970,3621631,난이야,14,뜨겁,Adjective,VA
0,성인가요,1970,3621631,난이야,17,없,Adjective,VA
0,록/메탈,1970,2749570,늦기전에,4,늦,Adjective,VA
0,록/메탈,1970,2749570,늦기전에,5,없,Adjective,VA
0,록/메탈,1970,2749570,늦기전에,10,늦,Adjective,VA
0,록/메탈,1970,2749570,늦기전에,11,없,Adjective,VA
0,록/메탈,1970,2749570,늦기전에,17,늦,Adjective,VA
0,록/메탈,1970,2749570,늦기전에,18,없,Adjective,VA
0,성인가요,1970,1004591,당신은 철새,0,싫,Adjective,VA
0,성인가요,1970,1004591,당신은 철새,2,싫,Adjective,VA
0,성인가요,1970,1004591,당신은 철새,3,이렇,Adjective,VA
0,성인가요,1970,1004591,당신은 철새,5,싫,Adjective,VA
0,성인가요,1970,1004591,당신은 철새,7,싫,Adjective,VA
0,성인가요,1970,1768347,람디담디담,1,서럽,Adjective,VA
0,성인가요,1970,1768347,람디담디담,5,그립,Adjective,VA
